Simulation_ID,Total_Points,Out_of_Range_Count,Risk_Percentage
sim12125,9,7,77.77777777777779
sim12126,9,7,77.77777777777779
sim12127,9,2,22.22222222222222
sim12128,9,4,44.44444444444444
sim12129,9,5,55.55555555555556
sim12130,9,9,100.0
sim12131,9,3,33.33333333333333
sim12132,9,3,33.33333333333333
sim12133,9,7,77.77777777777779
sim12134,9,4,44.44444444444444
sim12135,9,8,88.88888888888889
sim12136,9,4,44.44444444444444
sim12137,9,8,88.88888888888889
sim12138,9,6,66.66666666666666
sim12139,9,4,44.44444444444444
sim12140,9,8,88.88888888888889
sim12141,9,8,88.88888888888889
sim12142,9,2,22.22222222222222
sim12143,9,7,77.77777777777779
sim12144,9,9,100.0
sim12145,9,8,88.88888888888889
sim12146,9,9,100.0
sim12147,9,7,77.77777777777779
sim12148,9,3,33.33333333333333
sim12149,9,8,88.88888888888889
sim12150,9,3,33.33333333333333
sim12151,9,5,55.55555555555556
sim12152,9,5,55.55555555555556
sim12153,9,3,33.33333333333333
sim12154,9,4,44.44444444444444
sim12155,9,0,0.0
sim12156,9,8,88.88888888888889
sim12157,9,1,11.11111111111111
sim12158,9,5,55.55555555555556
sim12159,9,7,77.77777777777779
sim12160,9,8,88.88888888888889
sim12161,9,5,55.55555555555556
sim12162,9,3,33.33333333333333
sim12163,9,3,33.33333333333333
sim12164,9,8,88.88888888888889
sim12165,9,9,100.0
sim12166,9,4,44.44444444444444
sim12167,9,8,88.88888888888889
sim12168,9,7,77.77777777777779
sim12169,9,8,88.88888888888889
sim12170,9,7,77.77777777777779
sim12171,9,1,11.11111111111111
sim12172,9,5,55.55555555555556
sim12173,9,4,44.44444444444444
sim12174,9,5,55.55555555555556
sim12175,9,4,44.44444444444444
sim12176,9,7,77.77777777777779
sim12177,9,4,44.44444444444444
sim12178,9,7,77.77777777777779
sim12179,9,4,44.44444444444444
sim12180,9,8,88.88888888888889
sim12181,9,3,33.33333333333333
sim12182,9,2,22.22222222222222
sim12183,9,8,88.88888888888889
sim12184,9,8,88.88888888888889
sim12185,9,8,88.88888888888889
sim12186,9,8,88.88888888888889
sim12187,9,3,33.33333333333333
sim12188,9,8,88.88888888888889
sim12189,9,3,33.33333333333333
sim12190,9,3,33.33333333333333
sim12191,9,4,44.44444444444444
sim12192,9,5,55.55555555555556
sim12193,9,3,33.33333333333333
sim12194,9,7,77.77777777777779
sim12195,9,6,66.66666666666666
sim12196,9,3,33.33333333333333
sim12197,9,8,88.88888888888889
sim12198,9,9,100.0
sim12199,9,6,66.66666666666666
sim12200,9,8,88.88888888888889
sim12201,9,9,100.0
sim12202,9,5,55.55555555555556
sim12203,9,7,77.77777777777779
sim12204,9,6,66.66666666666666
sim12205,9,8,88.88888888888889
sim12206,9,2,22.22222222222222
sim12207,9,3,33.33333333333333
sim12208,9,4,44.44444444444444
sim12209,9,8,88.88888888888889
sim12210,9,2,22.22222222222222
sim12211,9,4,44.44444444444444
sim12212,9,9,100.0
sim12213,9,8,88.88888888888889
sim12214,9,8,88.88888888888889
sim12215,9,3,33.33333333333333
sim12216,9,8,88.88888888888889
sim12217,9,5,55.55555555555556
sim12218,9,2,22.22222222222222
sim12219,9,8,88.88888888888889
sim12220,9,3,33.33333333333333
sim12221,9,5,55.55555555555556
sim12222,9,3,33.33333333333333
sim12223,9,6,66.66666666666666
sim12224,9,5,55.55555555555556
sim12225,9,7,77.77777777777779
sim12226,9,7,77.77777777777779
sim12227,9,6,66.66666666666666
sim12228,9,8,88.88888888888889
sim12229,9,4,44.44444444444444
sim12230,9,5,55.55555555555556
sim12231,9,6,66.66666666666666
sim12232,9,2,22.22222222222222
sim12233,9,5,55.55555555555556
sim12234,9,8,88.88888888888889
sim12235,9,7,77.77777777777779
sim12236,9,8,88.88888888888889
sim12237,9,3,33.33333333333333
sim12238,9,7,77.77777777777779
sim12239,9,8,88.88888888888889
sim12240,9,1,11.11111111111111
sim12241,9,8,88.88888888888889
sim12242,9,5,55.55555555555556
sim12243,9,8,88.88888888888889
sim12244,9,8,88.88888888888889
sim12245,9,5,55.55555555555556
sim12246,9,6,66.66666666666666
sim12247,9,8,88.88888888888889
sim12248,9,5,55.55555555555556
sim12249,9,8,88.88888888888889
sim12250,9,8,88.88888888888889
sim12251,9,8,88.88888888888889
sim12252,9,3,33.33333333333333
sim12253,9,6,66.66666666666666
sim12254,9,3,33.33333333333333
sim12255,9,8,88.88888888888889
sim12256,9,8,88.88888888888889
sim12257,9,2,22.22222222222222
sim12258,9,8,88.88888888888889
sim12259,9,3,33.33333333333333
sim12260,9,8,88.88888888888889
sim12261,9,8,88.88888888888889
sim12262,9,8,88.88888888888889
sim12263,9,8,88.88888888888889
sim12264,9,8,88.88888888888889
sim12265,9,8,88.88888888888889
sim12266,9,8,88.88888888888889
sim12267,9,8,88.88888888888889
sim12268,9,4,44.44444444444444
sim12269,9,3,33.33333333333333
sim12270,9,8,88.88888888888889
sim12271,9,3,33.33333333333333
sim12272,9,5,55.55555555555556
sim12273,9,4,44.44444444444444
sim12274,9,8,88.88888888888889
sim12275,9,8,88.88888888888889
sim12276,9,2,22.22222222222222
sim12277,9,8,88.88888888888889
sim12278,9,8,88.88888888888889
sim12279,9,8,88.88888888888889
sim12280,9,5,55.55555555555556
sim12281,9,2,22.22222222222222
sim12282,9,5,55.55555555555556
sim12283,9,8,88.88888888888889
sim12284,9,1,11.11111111111111
sim12285,9,7,77.77777777777779
sim12286,9,6,66.66666666666666
sim12287,9,3,33.33333333333333
sim12288,9,6,66.66666666666666
sim12289,9,8,88.88888888888889
sim12290,9,4,44.44444444444444
sim12291,9,8,88.88888888888889
sim12292,9,4,44.44444444444444
sim12293,9,4,44.44444444444444
sim12294,9,7,77.77777777777779
sim12295,9,8,88.88888888888889
sim12296,9,8,88.88888888888889
sim12297,9,2,22.22222222222222
sim12298,9,4,44.44444444444444
sim12299,9,5,55.55555555555556
sim12300,9,2,22.22222222222222
sim12301,9,8,88.88888888888889
sim12302,9,8,88.88888888888889
sim12303,9,7,77.77777777777779
sim12304,9,8,88.88888888888889
sim12305,9,7,77.77777777777779
sim12306,9,5,55.55555555555556
sim12307,9,8,88.88888888888889
sim12308,9,2,22.22222222222222
sim12309,9,8,88.88888888888889
sim12310,9,5,55.55555555555556
sim12311,9,8,88.88888888888889
sim12312,9,4,44.44444444444444
sim12313,9,5,55.55555555555556
sim12314,9,4,44.44444444444444
sim12315,9,8,88.88888888888889
sim12316,9,2,22.22222222222222
sim12317,9,8,88.88888888888889
sim12318,9,8,88.88888888888889
sim12319,9,9,100.0
sim12320,9,8,88.88888888888889
sim12321,9,8,88.88888888888889
sim12322,9,8,88.88888888888889
sim12323,9,3,33.33333333333333
sim12324,9,8,88.88888888888889
sim12325,9,2,22.22222222222222
sim12326,9,8,88.88888888888889
sim12327,9,4,44.44444444444444
sim12328,9,7,77.77777777777779
sim12329,9,3,33.33333333333333
sim12330,9,6,66.66666666666666
sim12331,9,2,22.22222222222222
sim12332,9,8,88.88888888888889
sim12333,9,8,88.88888888888889
sim12334,9,9,100.0
sim12335,9,8,88.88888888888889
sim12336,9,4,44.44444444444444
sim12337,9,8,88.88888888888889
sim12338,9,8,88.88888888888889
sim12339,9,7,77.77777777777779
sim12340,9,5,55.55555555555556
sim12341,9,6,66.66666666666666
sim12342,9,7,77.77777777777779
sim12343,9,5,55.55555555555556
sim12344,9,2,22.22222222222222
sim12345,9,7,77.77777777777779
sim12346,9,2,22.22222222222222
sim12347,9,6,66.66666666666666
sim12348,9,8,88.88888888888889
sim12349,9,2,22.22222222222222
sim12350,9,3,33.33333333333333
sim12351,9,8,88.88888888888889
sim12352,9,8,88.88888888888889
sim12353,9,7,77.77777777777779
sim12354,9,3,33.33333333333333
sim12355,9,8,88.88888888888889
sim12356,9,8,88.88888888888889
sim12357,9,4,44.44444444444444
sim12358,9,2,22.22222222222222
sim12359,9,2,22.22222222222222
sim12360,9,6,66.66666666666666
sim12361,9,1,11.11111111111111
sim12362,9,6,66.66666666666666
sim12363,9,8,88.88888888888889
sim12364,9,7,77.77777777777779
sim12365,9,8,88.88888888888889
sim12366,9,8,88.88888888888889
sim12367,9,2,22.22222222222222
sim12368,9,8,88.88888888888889
sim12369,9,7,77.77777777777779
sim12370,9,4,44.44444444444444
sim12371,9,8,88.88888888888889
sim12372,9,4,44.44444444444444
sim12373,9,5,55.55555555555556
sim12374,9,7,77.77777777777779
sim12375,9,7,77.77777777777779
sim12376,9,8,88.88888888888889
sim12377,9,3,33.33333333333333
sim12378,9,2,22.22222222222222
sim12379,9,5,55.55555555555556
sim12380,9,9,100.0
sim12381,9,7,77.77777777777779
sim12382,9,7,77.77777777777779
sim12383,9,2,22.22222222222222
sim12384,9,4,44.44444444444444
sim12385,9,5,55.55555555555556
sim12386,9,8,88.88888888888889
sim12387,9,3,33.33333333333333
sim12388,9,3,33.33333333333333
sim12389,9,7,77.77777777777779
sim12390,9,4,44.44444444444444
sim12391,9,8,88.88888888888889
sim12392,9,5,55.55555555555556
sim12393,9,8,88.88888888888889
sim12394,9,6,66.66666666666666
sim12395,9,4,44.44444444444444
sim12396,9,8,88.88888888888889
sim12397,9,8,88.88888888888889
sim12398,9,2,22.22222222222222
sim12399,9,7,77.77777777777779
sim12400,9,9,100.0
sim12401,9,8,88.88888888888889
sim12402,9,9,100.0
sim12403,9,7,77.77777777777779
sim12404,9,3,33.33333333333333
sim12405,9,8,88.88888888888889
sim12406,9,3,33.33333333333333
sim12407,9,5,55.55555555555556
sim12408,9,5,55.55555555555556
sim12409,9,5,55.55555555555556
sim12410,9,4,44.44444444444444
sim12411,9,0,0.0
sim12412,9,8,88.88888888888889
sim12413,9,1,11.11111111111111
sim12414,9,5,55.55555555555556
sim12415,9,7,77.77777777777779
sim12416,9,8,88.88888888888889
sim12417,9,5,55.55555555555556
sim12418,9,3,33.33333333333333
sim12419,9,3,33.33333333333333
sim12420,9,8,88.88888888888889
sim12421,9,9,100.0
sim12422,9,4,44.44444444444444
sim12423,9,8,88.88888888888889
sim12424,9,7,77.77777777777779
sim12425,9,8,88.88888888888889
sim12426,9,7,77.77777777777779
sim12427,9,1,11.11111111111111
sim12428,9,5,55.55555555555556
sim12429,9,4,44.44444444444444
sim12430,9,5,55.55555555555556
sim12431,9,4,44.44444444444444
sim12432,9,7,77.77777777777779
sim12433,9,4,44.44444444444444
sim12434,9,7,77.77777777777779
sim12435,9,4,44.44444444444444
sim12436,9,8,88.88888888888889
sim12437,9,3,33.33333333333333
sim12438,9,2,22.22222222222222
sim12439,9,8,88.88888888888889
sim12440,9,8,88.88888888888889
sim12441,9,8,88.88888888888889
sim12442,9,8,88.88888888888889
sim12443,9,3,33.33333333333333
sim12444,9,8,88.88888888888889
sim12445,9,2,22.22222222222222
sim12446,9,3,33.33333333333333
sim12447,9,4,44.44444444444444
sim12448,9,5,55.55555555555556
sim12449,9,3,33.33333333333333
sim12450,9,7,77.77777777777779
sim12451,9,6,66.66666666666666
sim12452,9,3,33.33333333333333
sim12453,9,8,88.88888888888889
sim12454,9,9,100.0
sim12455,9,6,66.66666666666666
sim12456,9,8,88.88888888888889
sim12457,9,9,100.0
sim12458,9,6,66.66666666666666
sim12459,9,7,77.77777777777779
sim12460,9,6,66.66666666666666
sim12461,9,8,88.88888888888889
sim12462,9,2,22.22222222222222
sim12463,9,3,33.33333333333333
sim12464,9,4,44.44444444444444
sim12465,9,8,88.88888888888889
sim12466,9,2,22.22222222222222
sim12467,9,4,44.44444444444444
sim12468,9,9,100.0
sim12469,9,8,88.88888888888889
sim12470,9,8,88.88888888888889
sim12471,9,3,33.33333333333333
sim12472,9,8,88.88888888888889
sim12473,9,5,55.55555555555556
sim12474,9,2,22.22222222222222
sim12475,9,8,88.88888888888889
sim12476,9,3,33.33333333333333
sim12477,9,5,55.55555555555556
sim12478,9,3,33.33333333333333
sim12479,9,6,66.66666666666666
sim12480,9,5,55.55555555555556
sim12481,9,7,77.77777777777779
sim12482,9,7,77.77777777777779
sim12483,9,6,66.66666666666666
sim12484,9,8,88.88888888888889
sim12485,9,4,44.44444444444444
sim12486,9,5,55.55555555555556
sim12487,9,6,66.66666666666666
sim12488,9,2,22.22222222222222
sim12489,9,5,55.55555555555556
sim12490,9,8,88.88888888888889
sim12491,9,7,77.77777777777779
sim12492,9,8,88.88888888888889
sim12493,9,2,22.22222222222222
sim12494,9,7,77.77777777777779
sim12495,9,8,88.88888888888889
sim12496,9,1,11.11111111111111
sim12497,9,8,88.88888888888889
sim12498,9,5,55.55555555555556
sim12499,9,8,88.88888888888889
sim12500,9,8,88.88888888888889
sim12501,9,5,55.55555555555556
sim12502,9,6,66.66666666666666
sim12503,9,8,88.88888888888889
sim12504,9,5,55.55555555555556
sim12505,9,8,88.88888888888889
sim12506,9,8,88.88888888888889
sim12507,9,8,88.88888888888889
sim12508,9,3,33.33333333333333
sim12509,9,6,66.66666666666666
sim12510,9,3,33.33333333333333
sim12511,9,8,88.88888888888889
sim12512,9,8,88.88888888888889
sim12513,9,2,22.22222222222222
sim12514,9,8,88.88888888888889
sim12515,9,3,33.33333333333333
sim12516,9,8,88.88888888888889
sim12517,9,8,88.88888888888889
sim12518,9,8,88.88888888888889
sim12519,9,8,88.88888888888889
sim12520,9,8,88.88888888888889
sim12521,9,8,88.88888888888889
sim12522,9,8,88.88888888888889
sim12523,9,8,88.88888888888889
sim12524,9,4,44.44444444444444
sim12525,9,3,33.33333333333333
sim12526,9,8,88.88888888888889
sim12527,9,3,33.33333333333333
sim12528,9,5,55.55555555555556
sim12529,9,4,44.44444444444444
sim12530,9,8,88.88888888888889
sim12531,9,8,88.88888888888889
sim12532,9,2,22.22222222222222
sim12533,9,8,88.88888888888889
sim12534,9,8,88.88888888888889
sim12535,9,8,88.88888888888889
sim12536,9,5,55.55555555555556
sim12537,9,2,22.22222222222222
sim12538,9,5,55.55555555555556
sim12539,9,8,88.88888888888889
sim12540,9,1,11.11111111111111
sim12541,9,7,77.77777777777779
sim12542,9,6,66.66666666666666
sim12543,9,3,33.33333333333333
sim12544,9,6,66.66666666666666
sim12545,9,8,88.88888888888889
sim12546,9,4,44.44444444444444
sim12547,9,8,88.88888888888889
sim12548,9,4,44.44444444444444
sim12549,9,4,44.44444444444444
sim12550,9,7,77.77777777777779
sim12551,9,8,88.88888888888889
sim12552,9,8,88.88888888888889
sim12553,9,2,22.22222222222222
sim12554,9,4,44.44444444444444
sim12555,9,5,55.55555555555556
sim12556,9,2,22.22222222222222
sim12557,9,8,88.88888888888889
sim12558,9,8,88.88888888888889
sim12559,9,7,77.77777777777779
sim12560,9,8,88.88888888888889
sim12561,9,7,77.77777777777779
sim12562,9,5,55.55555555555556
sim12563,9,8,88.88888888888889
sim12564,9,2,22.22222222222222
sim12565,9,8,88.88888888888889
sim12566,9,5,55.55555555555556
sim12567,9,8,88.88888888888889
sim12568,9,4,44.44444444444444
sim12569,9,5,55.55555555555556
sim12570,9,4,44.44444444444444
sim12571,9,8,88.88888888888889
sim12572,9,2,22.22222222222222
sim12573,9,8,88.88888888888889
sim12574,9,8,88.88888888888889
sim12575,9,8,88.88888888888889
sim12576,9,8,88.88888888888889
sim12577,9,8,88.88888888888889
sim12578,9,8,88.88888888888889
sim12579,9,3,33.33333333333333
sim12580,9,8,88.88888888888889
sim12581,9,2,22.22222222222222
sim12582,9,8,88.88888888888889
sim12583,9,5,55.55555555555556
sim12584,9,7,77.77777777777779
sim12585,9,3,33.33333333333333
sim12586,9,6,66.66666666666666
sim12587,9,2,22.22222222222222
sim12588,9,8,88.88888888888889
sim12589,9,8,88.88888888888889
sim12590,9,9,100.0
sim12591,9,8,88.88888888888889
sim12592,9,4,44.44444444444444
sim12593,9,8,88.88888888888889
sim12594,9,8,88.88888888888889
sim12595,9,7,77.77777777777779
sim12596,9,5,55.55555555555556
sim12597,9,6,66.66666666666666
sim12598,9,7,77.77777777777779
sim12599,9,6,66.66666666666666
sim12600,9,2,22.22222222222222
sim12601,9,7,77.77777777777779
sim12602,9,2,22.22222222222222
sim12603,9,5,55.55555555555556
sim12604,9,8,88.88888888888889
sim12605,9,2,22.22222222222222
sim12606,9,3,33.33333333333333
sim12607,9,8,88.88888888888889
sim12608,9,8,88.88888888888889
sim12609,9,7,77.77777777777779
sim12610,9,3,33.33333333333333
sim12611,9,8,88.88888888888889
sim12612,9,8,88.88888888888889
sim12613,9,5,55.55555555555556
sim12614,9,5,55.55555555555556
sim12615,9,2,22.22222222222222
sim12616,9,6,66.66666666666666
sim12617,9,1,11.11111111111111
sim12618,9,6,66.66666666666666
sim12619,9,8,88.88888888888889
sim12620,9,7,77.77777777777779
sim12621,9,8,88.88888888888889
sim12622,9,8,88.88888888888889
sim12623,9,2,22.22222222222222
sim12624,9,8,88.88888888888889
sim12625,9,7,77.77777777777779
sim12626,9,5,55.55555555555556
sim12627,9,8,88.88888888888889
sim12628,9,4,44.44444444444444
sim12629,9,5,55.55555555555556
sim12630,9,7,77.77777777777779
sim12631,9,7,77.77777777777779
sim12632,9,8,88.88888888888889
sim12633,9,3,33.33333333333333
sim12634,9,2,22.22222222222222
sim12635,9,5,55.55555555555556
sim12636,9,9,100.0
sim12637,9,7,77.77777777777779
sim12638,9,7,77.77777777777779
sim12639,9,2,22.22222222222222
sim12640,9,4,44.44444444444444
sim12641,9,5,55.55555555555556
sim12642,9,9,100.0
sim12643,9,3,33.33333333333333
sim12644,9,3,33.33333333333333
sim12645,9,7,77.77777777777779
sim12646,9,4,44.44444444444444
sim12647,9,7,77.77777777777779
sim12648,9,5,55.55555555555556
sim12649,9,8,88.88888888888889
sim12650,9,6,66.66666666666666
sim12651,9,3,33.33333333333333
sim12652,9,8,88.88888888888889
sim12653,9,8,88.88888888888889
sim12654,9,2,22.22222222222222
sim12655,9,8,88.88888888888889
sim12656,9,9,100.0
sim12657,9,8,88.88888888888889
sim12658,9,9,100.0
sim12659,9,7,77.77777777777779
sim12660,9,3,33.33333333333333
sim12661,9,8,88.88888888888889
sim12662,9,3,33.33333333333333
sim12663,9,5,55.55555555555556
sim12664,9,4,44.44444444444444
sim12665,9,5,55.55555555555556
sim12666,9,4,44.44444444444444
sim12667,9,0,0.0
sim12668,9,8,88.88888888888889
sim12669,9,2,22.22222222222222
sim12670,9,3,33.33333333333333
sim12671,9,8,88.88888888888889
sim12672,9,8,88.88888888888889
sim12673,9,5,55.55555555555556
sim12674,9,3,33.33333333333333
sim12675,9,3,33.33333333333333
sim12676,9,8,88.88888888888889
sim12677,9,9,100.0
sim12678,9,4,44.44444444444444
sim12679,9,8,88.88888888888889
sim12680,9,7,77.77777777777779
sim12681,9,8,88.88888888888889
sim12682,9,7,77.77777777777779
sim12683,9,1,11.11111111111111
sim12684,9,5,55.55555555555556
sim12685,9,4,44.44444444444444
sim12686,9,5,55.55555555555556
sim12687,9,4,44.44444444444444
sim12688,9,7,77.77777777777779
sim12689,9,4,44.44444444444444
sim12690,9,7,77.77777777777779
sim12691,9,4,44.44444444444444
sim12692,9,8,88.88888888888889
sim12693,9,3,33.33333333333333
sim12694,9,2,22.22222222222222
sim12695,9,8,88.88888888888889
sim12696,9,8,88.88888888888889
sim12697,9,8,88.88888888888889
sim12698,9,8,88.88888888888889
sim12699,9,3,33.33333333333333
sim12700,9,8,88.88888888888889
sim12701,9,2,22.22222222222222
sim12702,9,3,33.33333333333333
sim12703,9,5,55.55555555555556
sim12704,9,5,55.55555555555556
sim12705,9,3,33.33333333333333
sim12706,9,7,77.77777777777779
sim12707,9,5,55.55555555555556
sim12708,9,3,33.33333333333333
sim12709,9,8,88.88888888888889
sim12710,9,9,100.0
sim12711,9,6,66.66666666666666
sim12712,9,8,88.88888888888889
sim12713,9,9,100.0
sim12714,9,5,55.55555555555556
sim12715,9,7,77.77777777777779
sim12716,9,6,66.66666666666666
sim12717,9,8,88.88888888888889
sim12718,9,2,22.22222222222222
sim12719,9,3,33.33333333333333
sim12720,9,4,44.44444444444444
sim12721,9,8,88.88888888888889
sim12722,9,2,22.22222222222222
sim12723,9,4,44.44444444444444
sim12724,9,9,100.0
sim12725,9,8,88.88888888888889
sim12726,9,8,88.88888888888889
sim12727,9,3,33.33333333333333
sim12728,9,8,88.88888888888889
sim12729,9,5,55.55555555555556
sim12730,9,3,33.33333333333333
sim12731,9,8,88.88888888888889
sim12732,9,3,33.33333333333333
sim12733,9,5,55.55555555555556
sim12734,9,3,33.33333333333333
sim12735,9,5,55.55555555555556
sim12736,9,5,55.55555555555556
sim12737,9,7,77.77777777777779
sim12738,9,7,77.77777777777779
sim12739,9,6,66.66666666666666
sim12740,9,8,88.88888888888889
sim12741,9,4,44.44444444444444
sim12742,9,5,55.55555555555556
sim12743,9,7,77.77777777777779
sim12744,9,2,22.22222222222222
sim12745,9,5,55.55555555555556
sim12746,9,8,88.88888888888889
sim12747,9,7,77.77777777777779
sim12748,9,8,88.88888888888889
sim12749,9,3,33.33333333333333
sim12750,9,7,77.77777777777779
sim12751,9,8,88.88888888888889
sim12752,9,1,11.11111111111111
sim12753,9,8,88.88888888888889
sim12754,9,5,55.55555555555556
sim12755,9,8,88.88888888888889
sim12756,9,8,88.88888888888889
sim12757,9,5,55.55555555555556
sim12758,9,6,66.66666666666666
sim12759,9,8,88.88888888888889
sim12760,9,5,55.55555555555556
sim12761,9,8,88.88888888888889
sim12762,9,8,88.88888888888889
sim12763,9,8,88.88888888888889
sim12764,9,3,33.33333333333333
sim12765,9,6,66.66666666666666
sim12766,9,3,33.33333333333333
sim12767,9,8,88.88888888888889
sim12768,9,7,77.77777777777779
sim12769,9,2,22.22222222222222
sim12770,9,8,88.88888888888889
sim12771,9,3,33.33333333333333
