Simulation,Risk_Percentage
sim5527,0.0
sim5528,88.88888888888889
sim5529,0.0
sim5530,0.0
sim5531,33.33333333333333
sim5532,0.0
sim5533,0.0
sim5534,33.33333333333333
sim5535,0.0
sim5536,0.0
sim5537,0.0
sim5538,77.77777777777779
sim5539,0.0
sim5540,33.33333333333333
sim5541,0.0
sim5542,0.0
sim5543,66.66666666666666
sim5544,0.0
sim5545,100.0
sim5546,0.0
sim5547,0.0
sim5548,0.0
sim5549,0.0
sim5550,0.0
sim5551,33.33333333333333
sim5552,0.0
sim5553,0.0
sim5554,0.0
sim5555,0.0
sim5556,100.0
sim5557,0.0
sim5558,0.0
sim5559,22.22222222222222
sim5560,0.0
sim5561,55.55555555555556
sim5562,11.11111111111111
sim5563,0.0
sim5564,33.33333333333333
sim5565,0.0
sim5566,0.0
sim5567,55.55555555555556
sim5568,55.55555555555556
sim5569,77.77777777777779
sim5570,0.0
sim5571,0.0
sim5572,0.0
sim5573,0.0
sim5574,55.55555555555556
sim5575,0.0
sim5576,11.11111111111111
sim5577,0.0
sim5578,0.0
sim5579,77.77777777777779
sim5580,0.0
sim5581,11.11111111111111
sim5582,0.0
sim5583,0.0
sim5584,0.0
sim5585,0.0
sim5586,55.55555555555556
sim5587,0.0
sim5588,0.0
sim5589,55.55555555555556
sim5590,66.66666666666666
sim5591,0.0
sim5592,0.0
sim5593,0.0
sim5594,0.0
sim5595,88.88888888888889
sim5596,11.11111111111111
sim5597,55.55555555555556
sim5598,22.22222222222222
sim5599,0.0
sim5600,0.0
sim5601,0.0
sim5602,0.0
sim5603,44.44444444444444
sim5604,88.88888888888889
sim5605,0.0
sim5606,0.0
sim5607,88.88888888888889
sim5608,0.0
sim5609,0.0
sim5610,88.88888888888889
sim5611,0.0
sim5612,44.44444444444444
sim5613,0.0
sim5614,0.0
sim5615,11.11111111111111
sim5616,0.0
sim5617,44.44444444444444
sim5618,0.0
sim5619,0.0
sim5620,0.0
sim5621,0.0
sim5622,0.0
sim5623,88.88888888888889
sim5624,0.0
sim5625,22.22222222222222
sim5626,55.55555555555556
sim5627,0.0
sim5628,0.0
sim5629,0.0
sim5630,0.0
sim5631,0.0
sim5632,66.66666666666666
sim5633,0.0
sim5634,44.44444444444444
sim5635,0.0
sim5636,44.44444444444444
sim5637,0.0
sim5638,0.0
sim5639,0.0
sim5640,0.0
sim5641,0.0
sim5642,0.0
sim5643,0.0
sim5644,22.22222222222222
sim5645,0.0
sim5646,0.0
sim5647,77.77777777777779
sim5648,0.0
sim5649,77.77777777777779
sim5650,55.55555555555556
sim5651,0.0
sim5652,0.0
sim5653,0.0
sim5654,55.55555555555556
sim5655,0.0
sim5656,0.0
sim5657,55.55555555555556
sim5658,0.0
sim5659,0.0
sim5660,0.0
sim5661,0.0
sim5662,0.0
sim5663,100.0
sim5664,88.88888888888889
sim5665,0.0
sim5666,0.0
sim5667,44.44444444444444
sim5668,0.0
sim5669,11.11111111111111
sim5670,0.0
sim5671,0.0
sim5672,77.77777777777779
sim5673,22.22222222222222
sim5674,0.0
sim5675,0.0
sim5676,0.0
sim5677,0.0
sim5678,100.0
sim5679,0.0
sim5680,0.0
sim5681,0.0
sim5682,0.0
sim5683,77.77777777777779
sim5684,0.0
sim5685,66.66666666666666
sim5686,0.0
sim5687,0.0
sim5688,0.0
sim5689,0.0
sim5690,0.0
sim5691,44.44444444444444
sim5692,0.0
sim5693,22.22222222222222
sim5694,33.33333333333333
sim5695,0.0
sim5696,0.0
sim5697,77.77777777777779
sim5698,11.11111111111111
sim5699,0.0
sim5700,0.0
sim5701,0.0
sim5702,11.11111111111111
sim5703,0.0
sim5704,0.0
sim5705,0.0
sim5706,66.66666666666666
sim5707,0.0
sim5708,77.77777777777779
sim5709,0.0
sim5710,0.0
sim5711,0.0
sim5712,0.0
sim5713,77.77777777777779
sim5714,44.44444444444444
sim5715,0.0
sim5716,0.0
sim5717,44.44444444444444
sim5718,0.0
sim5719,77.77777777777779
sim5720,0.0
sim5721,0.0
sim5722,0.0
sim5723,0.0
sim5724,100.0
sim5725,0.0
sim5726,0.0
sim5727,11.11111111111111
sim5728,44.44444444444444
sim5729,0.0
sim5730,0.0
sim5731,33.33333333333333
sim5732,0.0
sim5733,0.0
sim5734,44.44444444444444
sim5735,0.0
sim5736,0.0
sim5737,0.0
sim5738,0.0
sim5739,44.44444444444444
sim5740,0.0
sim5741,88.88888888888889
sim5742,0.0
sim5743,0.0
sim5744,100.0
sim5745,0.0
sim5746,0.0
sim5747,77.77777777777779
sim5748,0.0
sim5749,0.0
sim5750,33.33333333333333
sim5751,0.0
sim5752,0.0
sim5753,0.0
sim5754,0.0
sim5755,0.0
sim5756,0.0
sim5757,11.11111111111111
sim5758,0.0
sim5759,0.0
sim5760,0.0
sim5761,0.0
sim5762,11.11111111111111
sim5763,11.11111111111111
sim5764,0.0
sim5765,100.0
sim5766,44.44444444444444
sim5767,0.0
sim5768,77.77777777777779
sim5769,0.0
sim5770,0.0
sim5771,0.0
sim5772,0.0
sim5773,0.0
sim5774,44.44444444444444
sim5775,0.0
sim5776,0.0
sim5777,22.22222222222222
sim5778,0.0
sim5779,44.44444444444444
sim5780,0.0
sim5781,22.22222222222222
sim5782,0.0
sim5783,0.0
sim5784,88.88888888888889
sim5785,0.0
sim5786,0.0
sim5787,33.33333333333333
sim5788,0.0
sim5789,0.0
sim5790,33.33333333333333
sim5791,0.0
sim5792,0.0
sim5793,0.0
sim5794,77.77777777777779
sim5795,0.0
sim5796,33.33333333333333
sim5797,0.0
sim5798,0.0
sim5799,66.66666666666666
sim5800,0.0
sim5801,100.0
sim5802,0.0
sim5803,0.0
sim5804,0.0
sim5805,0.0
sim5806,0.0
sim5807,33.33333333333333
sim5808,0.0
sim5809,0.0
sim5810,0.0
sim5811,0.0
sim5812,100.0
sim5813,0.0
sim5814,0.0
sim5815,22.22222222222222
sim5816,0.0
sim5817,55.55555555555556
sim5818,11.11111111111111
sim5819,0.0
sim5820,33.33333333333333
sim5821,0.0
sim5822,0.0
sim5823,55.55555555555556
sim5824,55.55555555555556
sim5825,77.77777777777779
sim5826,0.0
sim5827,0.0
sim5828,0.0
sim5829,0.0
sim5830,55.55555555555556
sim5831,0.0
sim5832,11.11111111111111
sim5833,0.0
sim5834,0.0
sim5835,77.77777777777779
sim5836,0.0
sim5837,11.11111111111111
sim5838,0.0
sim5839,0.0
sim5840,0.0
sim5841,0.0
sim5842,55.55555555555556
sim5843,0.0
sim5844,0.0
sim5845,55.55555555555556
sim5846,66.66666666666666
sim5847,0.0
sim5848,0.0
sim5849,0.0
sim5850,0.0
sim5851,88.88888888888889
sim5852,11.11111111111111
sim5853,55.55555555555556
sim5854,22.22222222222222
sim5855,0.0
sim5856,0.0
sim5857,0.0
sim5858,0.0
sim5859,33.33333333333333
sim5860,88.88888888888889
sim5861,0.0
sim5862,0.0
sim5863,88.88888888888889
sim5864,0.0
sim5865,0.0
sim5866,88.88888888888889
sim5867,0.0
sim5868,44.44444444444444
sim5869,0.0
sim5870,0.0
sim5871,11.11111111111111
sim5872,0.0
sim5873,44.44444444444444
sim5874,0.0
sim5875,0.0
sim5876,0.0
sim5877,0.0
sim5878,0.0
sim5879,88.88888888888889
sim5880,0.0
sim5881,22.22222222222222
sim5882,55.55555555555556
sim5883,0.0
sim5884,0.0
sim5885,0.0
sim5886,0.0
sim5887,0.0
sim5888,66.66666666666666
sim5889,0.0
sim5890,44.44444444444444
sim5891,0.0
sim5892,44.44444444444444
sim5893,0.0
sim5894,0.0
sim5895,0.0
sim5896,0.0
sim5897,0.0
sim5898,0.0
sim5899,0.0
sim5900,22.22222222222222
sim5901,0.0
sim5902,0.0
sim5903,77.77777777777779
sim5904,0.0
sim5905,77.77777777777779
sim5906,55.55555555555556
sim5907,0.0
sim5908,0.0
sim5909,0.0
sim5910,55.55555555555556
sim5911,0.0
sim5912,0.0
sim5913,55.55555555555556
sim5914,0.0
sim5915,0.0
sim5916,0.0
sim5917,0.0
sim5918,0.0
sim5919,100.0
sim5920,88.88888888888889
sim5921,0.0
sim5922,0.0
sim5923,33.33333333333333
sim5924,0.0
sim5925,11.11111111111111
sim5926,0.0
sim5927,0.0
sim5928,77.77777777777779
sim5929,22.22222222222222
sim5930,0.0
sim5931,0.0
sim5932,0.0
sim5933,0.0
sim5934,100.0
sim5935,0.0
sim5936,0.0
sim5937,0.0
sim5938,0.0
sim5939,77.77777777777779
sim5940,0.0
sim5941,66.66666666666666
sim5942,0.0
sim5943,0.0
sim5944,0.0
sim5945,0.0
sim5946,0.0
sim5947,44.44444444444444
sim5948,0.0
sim5949,22.22222222222222
sim5950,33.33333333333333
sim5951,0.0
sim5952,0.0
sim5953,77.77777777777779
sim5954,11.11111111111111
sim5955,0.0
sim5956,0.0
sim5957,0.0
sim5958,11.11111111111111
sim5959,0.0
sim5960,0.0
sim5961,0.0
sim5962,66.66666666666666
sim5963,0.0
sim5964,77.77777777777779
sim5965,0.0
sim5966,0.0
sim5967,0.0
sim5968,0.0
sim5969,77.77777777777779
sim5970,44.44444444444444
sim5971,0.0
sim5972,0.0
sim5973,44.44444444444444
sim5974,0.0
sim5975,77.77777777777779
sim5976,0.0
sim5977,0.0
sim5978,0.0
sim5979,0.0
sim5980,100.0
sim5981,0.0
sim5982,0.0
sim5983,11.11111111111111
sim5984,44.44444444444444
sim5985,0.0
sim5986,0.0
sim5987,33.33333333333333
sim5988,0.0
sim5989,0.0
sim5990,44.44444444444444
sim5991,0.0
sim5992,0.0
sim5993,0.0
sim5994,0.0
sim5995,44.44444444444444
sim5996,0.0
sim5997,88.88888888888889
sim5998,0.0
sim5999,0.0
sim6000,100.0
sim6001,0.0
sim6002,0.0
sim6003,77.77777777777779
sim6004,0.0
sim6005,0.0
sim6006,33.33333333333333
sim6007,0.0
sim6008,0.0
sim6009,0.0
sim6010,0.0
sim6011,0.0
sim6012,0.0
sim6013,11.11111111111111
sim6014,0.0
sim6015,0.0
sim6016,0.0
sim6017,0.0
sim6018,11.11111111111111
sim6019,11.11111111111111
sim6020,0.0
sim6021,100.0
sim6022,44.44444444444444
sim6023,0.0
sim6024,77.77777777777779
sim6025,0.0
sim6026,0.0
sim6027,0.0
sim6028,0.0
sim6029,0.0
sim6030,44.44444444444444
sim6031,0.0
sim6032,0.0
sim6033,22.22222222222222
sim6034,0.0
sim6035,44.44444444444444
sim6036,0.0
sim6037,22.22222222222222
sim6038,0.0
sim6039,0.0
sim6040,88.88888888888889
sim6041,0.0
sim6042,0.0
sim6043,33.33333333333333
sim6044,0.0
sim6045,0.0
sim6046,33.33333333333333
sim6047,0.0
sim6048,0.0
sim6049,0.0
sim6050,77.77777777777779
sim6051,0.0
sim6052,33.33333333333333
sim6053,0.0
sim6054,0.0
sim6055,66.66666666666666
sim6056,0.0
sim6057,100.0
sim6058,0.0
sim6059,0.0
sim6060,0.0
sim6061,0.0
sim6062,0.0
sim6063,33.33333333333333
sim6064,0.0
sim6065,0.0
sim6066,0.0
sim6067,0.0
sim6068,100.0
sim6069,0.0
sim6070,0.0
sim6071,22.22222222222222
sim6072,0.0
sim6073,55.55555555555556
sim6074,11.11111111111111
sim6075,0.0
sim6076,33.33333333333333
sim6077,0.0
sim6078,0.0
sim6079,55.55555555555556
sim6080,55.55555555555556
sim6081,77.77777777777779
sim6082,0.0
sim6083,0.0
sim6084,0.0
sim6085,0.0
sim6086,55.55555555555556
sim6087,0.0
sim6088,11.11111111111111
sim6089,0.0
sim6090,0.0
sim6091,77.77777777777779
sim6092,0.0
sim6093,11.11111111111111
sim6094,0.0
sim6095,0.0
sim6096,0.0
sim6097,0.0
sim6098,55.55555555555556
sim6099,0.0
sim6100,0.0
sim6101,55.55555555555556
sim6102,66.66666666666666
sim6103,0.0
sim6104,0.0
sim6105,0.0
sim6106,0.0
sim6107,88.88888888888889
sim6108,11.11111111111111
sim6109,55.55555555555556
sim6110,22.22222222222222
sim6111,0.0
sim6112,0.0
sim6113,0.0
sim6114,0.0
sim6115,33.33333333333333
sim6116,88.88888888888889
sim6117,0.0
sim6118,0.0
sim6119,88.88888888888889
sim6120,0.0
sim6121,0.0
sim6122,88.88888888888889
sim6123,0.0
sim6124,44.44444444444444
sim6125,0.0
sim6126,0.0
sim6127,11.11111111111111
sim6128,0.0
sim6129,44.44444444444444
sim6130,0.0
sim6131,0.0
sim6132,0.0
sim6133,0.0
sim6134,0.0
sim6135,88.88888888888889
sim6136,0.0
sim6137,22.22222222222222
sim6138,55.55555555555556
sim6139,0.0
sim6140,0.0
sim6141,0.0
sim6142,0.0
sim6143,0.0
sim6144,66.66666666666666
sim6145,0.0
sim6146,44.44444444444444
sim6147,0.0
sim6148,44.44444444444444
sim6149,0.0
sim6150,0.0
sim6151,0.0
sim6152,0.0
sim6153,0.0
sim6154,0.0
sim6155,0.0
sim6156,22.22222222222222
sim6157,0.0
sim6158,0.0
sim6159,77.77777777777779
sim6160,0.0
sim6161,77.77777777777779
sim6162,55.55555555555556
sim6163,0.0
sim6164,0.0
sim6165,0.0
sim6166,55.55555555555556
sim6167,0.0
sim6168,0.0
sim6169,55.55555555555556
sim6170,0.0
sim6171,0.0
sim6172,0.0
sim6173,0.0
sim6174,0.0
sim6175,100.0
sim6176,88.88888888888889
sim6177,0.0
sim6178,0.0
sim6179,33.33333333333333
sim6180,0.0
sim6181,11.11111111111111
sim6182,0.0
sim6183,0.0
sim6184,77.77777777777779
sim6185,22.22222222222222
sim6186,0.0
sim6187,0.0
sim6188,0.0
sim6189,0.0
sim6190,100.0
sim6191,0.0
sim6192,0.0
sim6193,0.0
sim6194,0.0
sim6195,77.77777777777779
sim6196,0.0
sim6197,66.66666666666666
sim6198,0.0
sim6199,0.0
sim6200,0.0
sim6201,0.0
sim6202,0.0
sim6203,33.33333333333333
sim6204,0.0
sim6205,22.22222222222222
sim6206,33.33333333333333
sim6207,0.0
sim6208,0.0
sim6209,77.77777777777779
sim6210,11.11111111111111
sim6211,0.0
sim6212,0.0
sim6213,0.0
sim6214,11.11111111111111
sim6215,0.0
sim6216,0.0
sim6217,0.0
sim6218,66.66666666666666
sim6219,0.0
sim6220,77.77777777777779
sim6221,0.0
sim6222,0.0
sim6223,0.0
sim6224,0.0
sim6225,77.77777777777779
sim6226,44.44444444444444
sim6227,0.0
sim6228,0.0
sim6229,44.44444444444444
sim6230,0.0
sim6231,77.77777777777779
sim6232,0.0
sim6233,0.0
sim6234,0.0
sim6235,0.0
sim6236,100.0
sim6237,0.0
sim6238,0.0
sim6239,11.11111111111111
sim6240,44.44444444444444
sim6241,0.0
sim6242,0.0
sim6243,33.33333333333333
sim6244,0.0
sim6245,0.0
sim6246,44.44444444444444
sim6247,0.0
sim6248,0.0
sim6249,0.0
sim6250,0.0
sim6251,44.44444444444444
sim6252,0.0
sim6253,88.88888888888889
sim6254,0.0
sim6255,0.0
sim6256,100.0
sim6257,0.0
sim6258,0.0
sim6259,77.77777777777779
sim6260,0.0
sim6261,0.0
sim6262,33.33333333333333
sim6263,0.0
sim6264,0.0
sim6265,0.0
sim6266,0.0
sim6267,0.0
sim6268,0.0
sim6269,11.11111111111111
sim6270,0.0
sim6271,0.0
sim6272,0.0
sim6273,0.0
sim6274,11.11111111111111
sim6275,11.11111111111111
sim6276,0.0
sim6277,100.0
sim6278,44.44444444444444
sim6279,0.0
sim6280,77.77777777777779
sim6281,0.0
sim6282,0.0
sim6283,0.0
sim6284,0.0
sim6285,0.0
sim6286,44.44444444444444
sim6287,0.0
sim6288,0.0
sim6289,22.22222222222222
sim6290,0.0
sim6291,44.44444444444444
sim6292,0.0
sim6293,22.22222222222222
sim6294,0.0
sim6295,0.0
sim6296,88.88888888888889
sim6297,0.0
sim6298,0.0
sim6299,33.33333333333333
sim6300,0.0
sim6301,0.0
sim6302,33.33333333333333
sim6303,0.0
sim6304,0.0
sim6305,0.0
sim6306,77.77777777777779
sim6307,0.0
sim6308,33.33333333333333
sim6309,0.0
sim6310,0.0
sim6311,66.66666666666666
sim6312,0.0
sim6313,100.0
sim6314,0.0
sim6315,0.0
sim6316,0.0
sim6317,0.0
sim6318,0.0
sim6319,33.33333333333333
sim6320,0.0
sim6321,0.0
sim6322,0.0
sim6323,0.0
sim6324,100.0
sim6325,0.0
sim6326,0.0
sim6327,33.33333333333333
sim6328,0.0
sim6329,55.55555555555556
sim6330,11.11111111111111
sim6331,0.0
sim6332,33.33333333333333
sim6333,0.0
sim6334,0.0
sim6335,55.55555555555556
sim6336,66.66666666666666
sim6337,77.77777777777779
sim6338,0.0
sim6339,0.0
sim6340,0.0
sim6341,0.0
sim6342,55.55555555555556
sim6343,0.0
sim6344,11.11111111111111
sim6345,0.0
sim6346,0.0
sim6347,77.77777777777779
sim6348,0.0
sim6349,11.11111111111111
sim6350,0.0
sim6351,0.0
sim6352,0.0
sim6353,0.0
sim6354,55.55555555555556
sim6355,0.0
sim6356,0.0
sim6357,55.55555555555556
sim6358,66.66666666666666
sim6359,0.0
sim6360,0.0
sim6361,0.0
sim6362,0.0
sim6363,88.88888888888889
sim6364,11.11111111111111
sim6365,55.55555555555556
sim6366,22.22222222222222
sim6367,0.0
sim6368,0.0
sim6369,0.0
sim6370,0.0
sim6371,33.33333333333333
sim6372,88.88888888888889
sim6373,0.0
sim6374,0.0
sim6375,88.88888888888889
sim6376,0.0
sim6377,0.0
sim6378,88.88888888888889
sim6379,0.0
sim6380,44.44444444444444
sim6381,0.0
sim6382,0.0
sim6383,11.11111111111111
sim6384,0.0
sim6385,44.44444444444444
sim6386,0.0
sim6387,0.0
sim6388,0.0
sim6389,0.0
sim6390,0.0
sim6391,88.88888888888889
sim6392,0.0
sim6393,22.22222222222222
sim6394,55.55555555555556
sim6395,0.0
sim6396,0.0
sim6397,0.0
sim6398,0.0
sim6399,0.0
sim6400,66.66666666666666
sim6401,0.0
sim6402,44.44444444444444
sim6403,0.0
sim6404,44.44444444444444
sim6405,0.0
sim6406,0.0
sim6407,0.0
sim6408,0.0
sim6409,0.0
sim6410,0.0
sim6411,0.0
sim6412,22.22222222222222
sim6413,0.0
sim6414,0.0
sim6415,77.77777777777779
sim6416,0.0
sim6417,77.77777777777779
sim6418,55.55555555555556
sim6419,0.0
sim6420,0.0
sim6421,0.0
sim6422,55.55555555555556
sim6423,0.0
sim6424,0.0
sim6425,55.55555555555556
sim6426,0.0
sim6427,0.0
sim6428,0.0
sim6429,0.0
sim6430,0.0
sim6431,100.0
sim6432,88.88888888888889
sim6433,0.0
sim6434,0.0
sim6435,44.44444444444444
sim6436,0.0
sim6437,11.11111111111111
sim6438,0.0
sim6439,0.0
sim6440,77.77777777777779
sim6441,22.22222222222222
sim6442,0.0
sim6443,0.0
sim6444,0.0
sim6445,0.0
sim6446,100.0
sim6447,0.0
sim6448,0.0
sim6449,0.0
sim6450,0.0
sim6451,77.77777777777779
sim6452,0.0
sim6453,66.66666666666666
sim6454,0.0
sim6455,0.0
sim6456,0.0
sim6457,0.0
sim6458,0.0
sim6459,44.44444444444444
sim6460,0.0
sim6461,22.22222222222222
sim6462,33.33333333333333
sim6463,0.0
sim6464,0.0
sim6465,77.77777777777779
sim6466,11.11111111111111
sim6467,0.0
sim6468,0.0
sim6469,0.0
sim6470,11.11111111111111
sim6471,0.0
sim6472,0.0
sim6473,0.0
sim6474,66.66666666666666
sim6475,0.0
sim6476,77.77777777777779
sim6477,0.0
sim6478,0.0
sim6479,0.0
sim6480,0.0
sim6481,77.77777777777779
sim6482,44.44444444444444
sim6483,0.0
sim6484,0.0
sim6485,44.44444444444444
sim6486,0.0
sim6487,77.77777777777779
sim6488,0.0
sim6489,0.0
sim6490,0.0
sim6491,0.0
sim6492,100.0
sim6493,0.0
sim6494,0.0
sim6495,11.11111111111111
sim6496,44.44444444444444
sim6497,0.0
sim6498,0.0
sim6499,33.33333333333333
sim6500,0.0
sim6501,0.0
sim6502,44.44444444444444
sim6503,0.0
sim6504,0.0
sim6505,0.0
sim6506,0.0
sim6507,44.44444444444444
sim6508,0.0
sim6509,88.88888888888889
sim6510,0.0
sim6511,0.0
sim6512,100.0
sim6513,0.0
sim6514,0.0
sim6515,77.77777777777779
sim6516,0.0
sim6517,0.0
sim6518,33.33333333333333
sim6519,0.0
sim6520,0.0
sim6521,0.0
sim6522,0.0
sim6523,0.0
sim6524,0.0
sim6525,11.11111111111111
sim6526,0.0
sim6527,0.0
sim6528,0.0
sim6529,0.0
sim6530,11.11111111111111
sim6531,11.11111111111111
sim6532,0.0
sim6533,100.0
sim6534,44.44444444444444
sim6535,0.0
sim6536,77.77777777777779
sim6537,0.0
sim6538,0.0
sim6539,0.0
sim6540,0.0
sim6541,0.0
sim6542,44.44444444444444
sim6543,0.0
sim6544,0.0
sim6545,22.22222222222222
sim6546,0.0
sim6547,44.44444444444444
sim6548,0.0
sim6549,22.22222222222222
sim6550,0.0
sim6551,0.0
sim6552,88.88888888888889
sim6553,0.0
sim6554,0.0
sim6555,33.33333333333333
sim6556,0.0
sim6557,0.0
sim6558,33.33333333333333
sim6559,0.0
sim6560,0.0
sim6561,0.0
sim6562,77.77777777777779
sim6563,0.0
sim6564,33.33333333333333
sim6565,0.0
sim6566,0.0
sim6567,66.66666666666666
sim6568,0.0
sim6569,100.0
sim6570,0.0
sim6571,0.0
sim6572,0.0
sim6573,0.0
sim6574,0.0
sim6575,33.33333333333333
sim6576,0.0
sim6577,0.0
sim6578,0.0
sim6579,0.0
sim6580,100.0
sim6581,0.0
sim6582,0.0
sim6583,22.22222222222222
sim6584,0.0
sim6585,55.55555555555556
sim6586,11.11111111111111
sim6587,0.0
sim6588,33.33333333333333
sim6589,0.0
sim6590,0.0
sim6591,55.55555555555556
sim6592,55.55555555555556
sim6593,77.77777777777779
sim6594,0.0
sim6595,0.0
sim6596,0.0
sim6597,0.0
sim6598,55.55555555555556
sim6599,0.0
sim6600,11.11111111111111
sim6601,0.0
sim6602,0.0
sim6603,77.77777777777779
sim6604,0.0
sim6605,11.11111111111111
sim6606,0.0
sim6607,0.0
sim6608,0.0
sim6609,0.0
sim6610,55.55555555555556
sim6611,0.0
sim6612,0.0
sim6613,55.55555555555556
sim6614,66.66666666666666
sim6615,0.0
sim6616,0.0
sim6617,0.0
sim6618,0.0
sim6619,88.88888888888889
sim6620,11.11111111111111
sim6621,55.55555555555556
sim6622,22.22222222222222
sim6623,0.0
sim6624,0.0
sim6625,0.0
sim6626,0.0
sim6627,33.33333333333333
sim6628,88.88888888888889
sim6629,0.0
sim6630,0.0
sim6631,88.88888888888889
sim6632,0.0
sim6633,0.0
sim6634,88.88888888888889
sim6635,0.0
sim6636,44.44444444444444
sim6637,0.0
sim6638,0.0
sim6639,11.11111111111111
sim6640,0.0
sim6641,44.44444444444444
sim6642,0.0
sim6643,0.0
sim6644,0.0
sim6645,0.0
sim6646,0.0
sim6647,88.88888888888889
sim6648,0.0
sim6649,22.22222222222222
sim6650,55.55555555555556
sim6651,0.0
sim6652,0.0
sim6653,0.0
sim6654,0.0
sim6655,0.0
sim6656,66.66666666666666
sim6657,0.0
sim6658,44.44444444444444
sim6659,0.0
sim6660,44.44444444444444
sim6661,0.0
sim6662,0.0
sim6663,0.0
sim6664,0.0
sim6665,0.0
sim6666,0.0
sim6667,0.0
sim6668,22.22222222222222
sim6669,0.0
sim6670,0.0
sim6671,77.77777777777779
sim6672,0.0
sim6673,77.77777777777779
sim6674,55.55555555555556
sim6675,0.0
sim6676,0.0
sim6677,0.0
sim6678,55.55555555555556
sim6679,0.0
sim6680,0.0
sim6681,55.55555555555556
sim6682,0.0
sim6683,0.0
sim6684,0.0
sim6685,0.0
sim6686,0.0
sim6687,100.0
sim6688,88.88888888888889
sim6689,0.0
sim6690,0.0
sim6691,44.44444444444444
sim6692,0.0
sim6693,11.11111111111111
sim6694,0.0
sim6695,0.0
sim6696,77.77777777777779
sim6697,22.22222222222222
sim6698,0.0
sim6699,0.0
sim6700,0.0
sim6701,0.0
sim6702,100.0
sim6703,0.0
sim6704,0.0
sim6705,0.0
sim6706,0.0
sim6707,77.77777777777779
sim6708,0.0
sim6709,66.66666666666666
sim6710,0.0
sim6711,0.0
sim6712,0.0
sim6713,0.0
sim6714,0.0
sim6715,44.44444444444444
sim6716,0.0
sim6717,22.22222222222222
sim6718,55.55555555555556
sim6719,0.0
sim6720,0.0
sim6721,77.77777777777779
sim6722,11.11111111111111
sim6723,0.0
sim6724,0.0
sim6725,0.0
sim6726,11.11111111111111
sim6727,0.0
sim6728,0.0
sim6729,0.0
sim6730,66.66666666666666
sim6731,0.0
sim6732,77.77777777777779
sim6733,0.0
sim6734,0.0
sim6735,0.0
sim6736,0.0
sim6737,77.77777777777779
sim6738,44.44444444444444
sim6739,0.0
sim6740,0.0
sim6741,44.44444444444444
sim6742,0.0
sim6743,77.77777777777779
sim6744,0.0
sim6745,0.0
sim6746,0.0
sim6747,0.0
sim6748,100.0
sim6749,0.0
sim6750,0.0
sim6751,11.11111111111111
sim6752,44.44444444444444
sim6753,0.0
sim6754,0.0
sim6755,33.33333333333333
sim6756,0.0
sim6757,0.0
sim6758,44.44444444444444
sim6759,0.0
sim6760,0.0
sim6761,0.0
sim6762,0.0
sim6763,44.44444444444444
sim6764,0.0
sim6765,88.88888888888889
sim6766,0.0
sim6767,0.0
sim6768,100.0
sim6769,0.0
sim6770,0.0
sim6771,77.77777777777779
sim6772,0.0
sim6773,0.0
sim6774,33.33333333333333
sim6775,0.0
sim6776,0.0
sim6777,0.0
sim6778,0.0
sim6779,0.0
sim6780,0.0
sim6781,11.11111111111111
sim6782,0.0
sim6783,0.0
sim6784,0.0
sim6785,0.0
sim6786,11.11111111111111
sim6787,11.11111111111111
sim6788,0.0
sim6789,100.0
sim6790,44.44444444444444
sim6791,0.0
sim6792,77.77777777777779
sim6793,0.0
sim6794,0.0
sim6795,0.0
sim6796,0.0
sim6797,0.0
sim6798,44.44444444444444
sim6799,0.0
sim6800,0.0
sim6801,22.22222222222222
sim6802,0.0
sim6803,44.44444444444444
sim6804,0.0
sim6805,22.22222222222222
sim6806,0.0
sim6807,0.0
sim6808,88.88888888888889
sim6809,0.0
sim6810,0.0
sim6811,33.33333333333333
sim6812,0.0
sim6813,0.0
sim6814,33.33333333333333
sim6815,0.0
sim6816,0.0
sim6817,0.0
sim6818,77.77777777777779
sim6819,0.0
sim6820,33.33333333333333
sim6821,0.0
sim6822,0.0
sim6823,66.66666666666666
sim6824,0.0
sim6825,100.0
sim6826,0.0
sim6827,0.0
sim6828,0.0
sim6829,0.0
sim6830,0.0
sim6831,33.33333333333333
sim6832,0.0
sim6833,0.0
sim6834,0.0
sim6835,0.0
sim6836,100.0
sim6837,0.0
sim6838,0.0
sim6839,33.33333333333333
sim6840,0.0
sim6841,55.55555555555556
sim6842,11.11111111111111
sim6843,0.0
sim6844,33.33333333333333
sim6845,0.0
sim6846,0.0
sim6847,55.55555555555556
sim6848,66.66666666666666
sim6849,77.77777777777779
sim6850,0.0
sim6851,0.0
sim6852,0.0
sim6853,0.0
sim6854,55.55555555555556
sim6855,0.0
sim6856,11.11111111111111
sim6857,0.0
sim6858,0.0
sim6859,77.77777777777779
sim6860,0.0
sim6861,11.11111111111111
sim6862,0.0
sim6863,0.0
sim6864,0.0
sim6865,0.0
sim6866,55.55555555555556
sim6867,0.0
sim6868,0.0
sim6869,55.55555555555556
sim6870,66.66666666666666
sim6871,0.0
sim6872,0.0
sim6873,0.0
sim6874,0.0
sim6875,88.88888888888889
sim6876,11.11111111111111
sim6877,55.55555555555556
sim6878,22.22222222222222
sim6879,0.0
sim6880,0.0
sim6881,0.0
sim6882,0.0
sim6883,33.33333333333333
sim6884,88.88888888888889
sim6885,0.0
sim6886,0.0
sim6887,88.88888888888889
sim6888,0.0
sim6889,0.0
